timestamp_local,food_name,label,temperature,humidity,mq2_ppm,mq3_ppm,mq4_ppm,mq135_ppm,mq136_ppm,mq137_ppm,co2
6/23/2026 0:11,Rice,Fresh,28.5,92.7,2423.8,61.3,495.6,113.6,73.8,112.9,968.0
6/23/2026 0:16,Rice,Fresh,28.5,92.9,2401.1,59.2,473.3,113.2,73.4,112.8,963.0
6/23/2026 0:21,Rice,Fresh,28.5,92.9,2423.4,60.8,490.8,112.9,73.6,113.3,966.0
6/23/2026 0:26,Rice,Fresh,28.5,93.1,2427.1,61.3,499.3,113.4,73.9,113.3,967.0
6/23/2026 0:31,Rice,Fresh,28.4,93.0,2428.9,61.4,492.7,113.0,73.7,111.7,982.0
6/23/2026 0:36,Rice,Fresh,28.4,93.1,2442.1,61.1,485.7,112.5,74.1,113.3,1028.0
6/23/2026 0:41,Rice,Fresh,28.4,93.2,2434.4,61.3,488.6,112.8,74.0,113.7,968.0
6/23/2026 0:46,Rice,Fresh,28.4,93.3,2431.1,60.3,502.6,113.9,73.5,113.0,975.0
6/23/2026 0:51,Rice,Fresh,28.3,93.5,2426.7,60.9,496.7,112.9,73.7,113.0,967.0
6/23/2026 0:56,Rice,Fresh,28.3,93.5,2431.5,61.5,487.9,112.5,74.1,113.7,980.0
6/23/2026 1:01,Rice,Fresh,28.3,93.4,2434.4,61.4,494.1,112.3,73.8,113.8,978.0
6/23/2026 1:06,Rice,Fresh,28.3,93.7,2429.7,61.4,507.3,113.5,73.9,113.8,986.0
6/23/2026 1:11,Rice,Fresh,28.3,93.7,2428.9,60.5,479.9,111.5,73.6,113.8,981.0
6/23/2026 1:16,Rice,Fresh,28.3,93.7,2413.6,59.6,493.0,112.6,73.2,112.8,945.0
6/23/2026 1:21,Rice,Fresh,28.3,94.0,2419.8,60.4,493.0,112.6,73.5,113.5,1028.0
6/23/2026 1:26,Rice,Fresh,28.3,93.8,2412.5,59.8,496.0,113.2,73.1,113.4,975.0
6/23/2026 1:31,Rice,Fresh,28.3,93.9,2422.0,60.7,505.1,112.5,73.7,113.6,992.0
6/23/2026 1:36,Rice,Fresh,28.3,94.1,2425.6,60.1,489.4,112.2,73.7,114.0,969.0
6/23/2026 1:41,Rice,Fresh,28.3,94.0,2428.9,60.8,505.9,112.0,73.8,114.2,1011.0
6/23/2026 1:46,Rice,Fresh,28.3,94.0,2409.9,61.1,518.3,113.2,73.6,114.1,987.0
6/23/2026 1:51,Rice,Fresh,28.3,94.3,2403.3,60.5,513.6,113.4,72.9,113.9,950.0
6/23/2026 1:56,Rice,Fresh,28.3,94.3,2411.0,60.4,502.6,112.2,73.3,114.2,988.0
6/23/2026 2:01,Rice,Fresh,28.3,94.3,2408.4,60.6,488.6,112.3,73.2,114.1,980.0
6/23/2026 2:06,Rice,Fresh,28.3,94.3,2401.1,58.5,505.5,111.8,71.6,112.6,974.0
6/23/2026 2:11,Rice,Fresh,28.2,94.4,2400.4,58.9,502.6,113.0,72.5,114.0,985.0
6/23/2026 2:16,Rice,Fresh,28.2,94.2,2405.5,59.6,497.4,112.8,72.7,114.2,990.0
6/23/2026 2:21,Rice,Fresh,28.2,94.4,2407.0,59.3,505.5,112.3,72.9,114.3,991.0
6/23/2026 2:26,Rice,Fresh,28.2,94.5,2396.0,58.9,508.8,113.7,72.8,114.2,986.0
6/23/2026 2:31,Rice,Fresh,28.2,94.5,2396.3,59.4,510.6,113.3,72.8,114.0,973.0
6/23/2026 2:36,Rice,Fresh,28.2,94.5,2402.6,59.3,507.0,112.5,73.0,114.5,1013.0
6/23/2026 2:41,Rice,Fresh,28.2,94.6,2400.7,58.4,500.7,112.3,72.6,114.3,981.0
6/23/2026 2:46,Rice,Fresh,28.1,94.6,2390.8,57.7,495.6,113.8,72.2,114.0,984.0
6/23/2026 2:51,Rice,Fresh,28.1,94.6,2393.4,58.5,516.5,112.5,72.6,114.2,986.0
6/23/2026 2:56,Rice,Fresh,28.1,94.7,2390.8,58.3,500.7,112.3,72.3,114.3,977.0
6/23/2026 3:01,Rice,Fresh,28.1,94.7,2391.6,58.4,499.3,112.1,72.0,113.2,990.0
6/23/2026 3:06,Rice,Fresh,28.1,94.9,2380.6,58.2,517.6,113.2,71.6,113.9,961.0
6/23/2026 3:11,Rice,Fresh,28.1,94.7,2392.3,58.9,515.4,113.1,72.4,114.3,980.0
6/23/2026 3:16,Rice,Fresh,28.1,95.0,2391.2,59.3,513.2,112.6,73.1,114.6,996.0
6/23/2026 3:21,Rice,Fresh,28.1,94.7,2392.7,58.5,504.8,111.7,72.2,114.4,987.0
6/23/2026 3:26,Rice,Fresh,28.1,94.8,2394.9,58.8,503.7,112.7,72.5,114.5,968.0
6/23/2026 3:31,Rice,Fresh,28.1,94.8,2385.3,57.9,510.3,112.2,72.4,114.5,1030.0
6/23/2026 3:36,Rice,Fresh,28.1,94.9,2386.8,57.9,508.1,112.2,71.9,114.2,980.0
6/23/2026 3:41,Rice,Fresh,28.0,94.9,2386.4,58.3,479.9,110.8,72.1,114.3,968.0
6/23/2026 3:46,Rice,Fresh,28.1,94.9,2388.3,58.0,505.9,111.1,72.0,114.7,979.0
6/23/2026 3:51,Rice,Fresh,28.0,94.9,2385.7,58.5,519.4,112.5,72.3,114.6,992.0
6/23/2026 3:56,Rice,Fresh,28.0,95.0,2385.0,58.0,511.4,112.0,72.3,114.7,996.0
6/23/2026 4:01,Rice,Fresh,28.0,95.0,2393.4,58.0,510.6,112.9,72.6,114.7,990.0
6/23/2026 4:06,Rice,Fresh,28.0,95.0,2395.2,57.9,511.0,113.0,72.3,114.5,964.0
6/23/2026 4:11,Rice,Fresh,28.0,95.0,2383.5,57.5,521.2,113.4,71.8,114.3,987.0
6/23/2026 4:16,Rice,Fresh,28.0,94.9,2385.7,57.0,523.1,113.2,71.6,114.0,925.0
6/23/2026 4:21,Rice,Fresh,28.0,95.1,2372.9,57.7,513.9,112.5,72.1,114.6,960.0
6/23/2026 4:26,Rice,Fresh,28.0,94.8,2393.4,58.5,523.1,113.3,72.1,114.4,985.0
6/23/2026 4:31,Rice,Fresh,28.0,94.8,2376.9,56.3,516.1,113.0,71.6,114.3,1012.0
6/23/2026 4:36,Rice,Fresh,27.9,95.1,2392.7,57.6,510.6,111.5,71.4,114.1,1004.0
6/23/2026 4:41,Rice,Fresh,28.0,95.1,2392.7,57.1,512.5,112.3,72.0,114.6,944.0
6/23/2026 4:46,Rice,Fresh,27.9,95.0,2382.4,57.1,518.3,113.7,72.0,114.6,977.0
6/23/2026 4:51,Rice,Fresh,27.9,95.0,2393.0,57.4,520.5,113.0,72.4,114.9,999.0
6/23/2026 4:56,Rice,Fresh,27.9,94.9,2399.3,56.5,514.7,112.6,71.8,114.5,1008.0
6/23/2026 5:01,Rice,Fresh,27.9,95.0,2393.0,57.1,516.5,112.3,72.4,114.5,994.0
6/23/2026 5:06,Rice,Fresh,27.9,95.1,2385.3,56.3,529.3,113.7,71.8,114.6,995.0
6/23/2026 5:11,Rice,Fresh,27.9,95.1,2393.4,56.4,525.6,112.9,71.9,114.8,984.0
6/23/2026 5:16,Rice,Fresh,27.9,94.9,2378.8,55.6,509.5,113.6,71.7,114.8,979.0
6/23/2026 5:21,Rice,Fresh,27.9,95.0,2384.6,56.6,524.5,113.3,71.9,114.8,982.0
6/23/2026 5:26,Rice,Fresh,27.9,95.0,2399.6,56.8,527.8,114.9,72.9,116.0,994.0
6/23/2026 5:31,Rice,Fresh,27.9,95.0,2403.7,56.7,523.1,115.0,73.9,116.5,976.0
6/23/2026 5:36,Rice,Fresh,27.9,95.0,2404.0,55.4,525.6,114.8,73.7,117.3,941.0
6/23/2026 5:41,Rice,Fresh,27.9,95.0,2396.3,55.9,524.5,115.2,73.3,116.7,994.0
6/23/2026 5:46,Rice,Fresh,27.9,94.9,2400.7,55.8,518.7,114.0,73.1,116.6,977.0
6/23/2026 5:51,Rice,Fresh,27.9,95.0,2396.3,55.7,523.1,113.6,72.4,115.9,952.0
6/23/2026 5:56,Rice,Fresh,27.9,95.1,2399.3,55.1,524.9,113.8,71.8,115.4,958.0
6/23/2026 6:01,Rice,Fresh,27.9,95.2,2393.8,56.2,527.1,115.0,73.0,116.0,971.0
6/23/2026 6:06,Rice,Fresh,27.8,95.2,2398.9,55.3,521.2,113.3,72.1,116.1,966.0
6/23/2026 6:11,Rice,Fresh,27.8,95.1,2400.7,55.8,491.2,112.3,72.3,115.9,1017.0
6/23/2026 6:16,Rice,Fresh,27.8,95.0,2398.2,55.9,528.2,114.2,72.1,115.8,972.0
6/23/2026 6:21,Rice,Fresh,27.8,95.2,2402.2,57.0,523.1,114.5,72.9,116.0,984.0
6/23/2026 6:26,Rice,Fresh,27.8,95.2,2415.0,61.0,527.5,115.8,76.1,118.8,1034.0
6/23/2026 6:31,Rice,Fresh,27.8,95.0,2419.4,61.2,535.9,115.6,76.5,119.6,1033.0
6/23/2026 6:36,Rice,Fresh,27.8,95.1,2425.6,63.4,555.3,117.5,78.1,122.0,1075.0
6/23/2026 6:41,Rice,Fresh,27.8,94.9,2413.6,61.6,541.8,116.2,76.6,119.8,1007.0
6/23/2026 6:46,Rice,Fresh,27.8,94.9,2431.5,62.5,543.2,116.5,78.1,121.6,1043.0
6/23/2026 6:51,Rice,Fresh,27.8,94.8,2410.3,61.6,543.6,117.7,77.6,121.4,1022.0
6/23/2026 6:56,Rice,Fresh,27.7,94.8,2428.9,63.4,561.9,116.9,77.5,121.4,1012.0
6/23/2026 7:01,Rice,Fresh,27.7,94.8,2415.0,60.9,549.8,116.6,76.1,119.8,995.0
6/23/2026 7:06,Rice,Fresh,27.7,94.8,2431.9,62.2,539.6,116.0,76.6,119.9,1032.0
6/23/2026 7:11,Rice,Fresh,27.7,94.6,2428.9,62.8,542.1,116.4,77.5,121.1,1029.0
6/23/2026 7:16,Rice,Fresh,27.7,94.8,2422.3,62.2,554.6,116.3,76.8,120.1,999.0
6/23/2026 7:21,Rice,Fresh,27.8,94.9,2439.9,63.3,560.1,117.1,78.0,121.5,1047.0
6/23/2026 7:26,Rice,Fresh,27.8,94.7,2438.8,63.4,556.4,116.7,77.9,121.6,1055.0
6/23/2026 7:31,Rice,Fresh,27.8,94.8,2460.1,64.9,568.5,117.4,78.8,123.6,1074.0
6/23/2026 7:36,Rice,Fresh,27.8,94.6,2449.5,63.8,585.3,117.5,78.3,122.8,1000.0
6/23/2026 7:41,Rice,Fresh,27.9,94.8,2453.8,63.7,579.5,117.5,78.0,122.8,1003.0
6/23/2026 7:46,Rice,Fresh,27.9,94.5,2460.8,64.5,545.1,115.2,78.5,123.4,1039.0
6/23/2026 7:51,Rice,Fresh,27.9,94.7,2453.8,63.8,565.9,116.9,78.4,122.9,1045.0
6/23/2026 7:56,Rice,Fresh,28.0,94.6,2449.5,64.0,588.3,117.8,77.9,122.3,1047.0
6/23/2026 8:01,Rice,Fresh,28.0,94.3,2463.4,63.3,585.3,116.3,77.8,121.4,1019.0
6/23/2026 8:06,Rice,Fresh,28.1,94.2,2468.9,63.9,576.6,119.1,78.2,122.6,1032.0
6/23/2026 8:11,Rice,Fresh,28.1,93.9,2460.8,64.1,574.4,117.9,78.0,121.8,1044.0
6/23/2026 8:16,Rice,Fresh,28.1,93.7,2459.7,64.8,581.0,119.1,78.1,121.8,1048.0
6/23/2026 8:21,Rice,Fresh,28.2,93.7,2454.2,63.8,581.7,118.2,77.6,121.5,1005.0
6/23/2026 8:26,Rice,Fresh,28.3,93.7,2428.9,65.9,583.5,119.1,78.4,122.1,1023.0
6/23/2026 8:31,Rice,Fresh,28.3,93.7,2467.0,64.9,574.0,117.9,78.6,122.6,1030.0
6/23/2026 8:36,Rice,Fresh,28.3,93.5,2474.7,65.7,591.2,118.7,79.1,123.9,1046.0
6/23/2026 8:41,Rice,Fresh,28.4,93.5,2479.1,65.4,593.8,117.8,78.5,123.1,1054.0
6/23/2026 8:46,Rice,Fresh,28.5,93.3,2472.9,66.1,597.8,118.6,78.5,122.0,1024.0
6/23/2026 8:51,Rice,Fresh,28.5,93.4,2472.9,66.0,583.9,117.8,78.7,122.6,1028.0
6/23/2026 8:56,Rice,Fresh,28.6,93.4,2481.3,66.6,586.1,118.4,79.1,123.1,1034.0
6/23/2026 9:01,Rice,Fresh,28.6,93.2,2476.9,66.7,604.4,120.0,79.1,123.5,1020.0
6/23/2026 9:06,Rice,Fresh,28.7,93.2,2485.7,66.7,600.7,119.7,79.4,124.2,999.0
6/23/2026 9:11,Rice,Fresh,28.8,92.7,2473.6,65.3,600.4,119.0,78.6,123.2,1044.0
6/23/2026 9:16,Rice,Fresh,28.9,92.6,2486.1,66.5,588.3,117.8,79.1,123.7,1032.0
6/23/2026 9:22,Rice,Fresh,28.9,92.6,2476.6,65.1,582.1,118.1,79.4,123.7,1028.0
6/23/2026 9:26,Rice,Fresh,29.0,92.2,2469.2,64.8,591.6,118.1,78.4,122.5,1019.0
6/23/2026 9:31,Rice,Fresh,29.1,92.3,2483.9,65.2,593.0,118.6,78.9,123.6,1051.0
6/23/2026 9:36,Rice,Fresh,29.1,91.0,2482.8,64.1,579.1,117.0,78.4,121.5,1017.0
6/23/2026 9:41,Rice,Fresh,29.1,91.2,2458.2,62.5,569.2,116.0,77.1,120.1,973.0
6/23/2026 9:46,Rice,Fresh,29.2,91.6,2456.8,64.3,582.8,116.8,77.8,120.3,991.0
6/23/2026 9:51,Rice,Fresh,29.3,92.1,2480.2,67.1,595.6,118.5,79.4,122.2,1044.0
6/23/2026 9:56,Rice,Fresh,29.4,92.1,2484.2,67.5,591.2,117.5,79.7,122.2,1050.0
6/23/2026 10:01,Rice,Spoiled,29.5,91.7,2494.9,67.8,598.5,118.2,80.4,123.3,1040.0
6/23/2026 10:06,Rice,Spoiled,29.5,91.5,2479.5,67.8,619.0,118.6,80.0,123.2,1023.0
6/23/2026 10:11,Rice,Spoiled,29.7,90.7,2472.9,66.9,607.0,118.2,79.3,121.5,1000.0
6/23/2026 10:16,Rice,Spoiled,29.7,91.1,2482.8,68.9,594.5,116.7,80.0,123.0,1004.0
6/23/2026 10:21,Rice,Spoiled,29.8,90.6,2503.7,68.8,601.1,118.4,80.6,123.7,1040.0
6/23/2026 10:26,Rice,Spoiled,29.9,90.2,2482.4,67.3,594.5,117.0,79.4,121.4,984.0
6/23/2026 10:31,Rice,Spoiled,30.0,90.6,2474.4,67.9,604.0,117.4,78.9,121.2,992.0
6/23/2026 10:36,Rice,Spoiled,30.1,90.6,2485.7,67.7,602.2,117.6,79.6,121.3,975.0
6/23/2026 10:41,Rice,Spoiled,30.1,90.5,2469.6,61.2,583.9,116.1,76.5,118.8,918.0
6/23/2026 10:46,Rice,Spoiled,30.3,89.6,2504.8,68.6,604.0,118.5,80.2,122.6,1040.0
6/23/2026 10:51,Rice,Spoiled,30.3,89.1,2490.8,69.1,615.8,119.1,80.6,123.1,1013.0
6/23/2026 10:56,Rice,Spoiled,30.4,89.5,2470.7,69.5,617.9,118.2,80.6,123.1,1019.0
6/23/2026 11:01,Rice,Spoiled,30.5,89.6,2497.1,69.3,620.5,118.5,80.4,123.2,1037.0
6/23/2026 11:06,Rice,Spoiled,30.5,88.8,2515.8,70.0,616.8,118.9,81.2,124.8,1054.0
6/23/2026 11:11,Rice,Spoiled,30.5,88.9,2511.0,68.1,611.4,116.2,79.9,122.9,1043.0
6/23/2026 11:16,Rice,Spoiled,30.5,88.8,2505.1,71.2,625.6,119.3,81.4,124.4,1054.0
6/23/2026 11:21,Rice,Spoiled,30.5,88.5,2517.9,72.9,642.9,120.9,82.6,126.7,1068.0
6/23/2026 11:26,Rice,Spoiled,30.6,88.5,2515.4,72.0,631.5,119.3,82.0,126.0,1044.0
6/23/2026 11:31,Rice,Spoiled,30.6,88.7,2518.3,73.7,639.6,120.0,82.5,126.3,1073.0
6/23/2026 11:36,Rice,Spoiled,30.6,88.7,2519.0,73.4,656.0,122.2,82.4,127.3,1061.0
6/23/2026 11:41,Rice,Spoiled,30.6,87.6,2511.4,73.5,650.9,120.6,82.4,126.5,1052.0
6/23/2026 11:46,Rice,Spoiled,30.6,88.0,2518.7,73.1,644.0,118.9,81.9,125.7,1048.0
6/23/2026 11:51,Rice,Spoiled,30.7,88.1,2504.8,73.7,651.3,120.2,83.0,126.7,1063.0
6/23/2026 11:56,Rice,Spoiled,30.7,88.2,2519.0,75.4,656.8,121.2,83.0,126.7,1067.0
6/23/2026 12:01,Rice,Spoiled,30.7,88.4,2517.6,76.0,660.1,120.9,83.0,126.8,1059.0
6/23/2026 12:06,Rice,Spoiled,30.7,88.2,2530.4,76.4,656.8,120.5,82.9,126.6,1077.0
6/23/2026 12:11,Rice,Spoiled,30.7,88.0,2523.4,74.6,648.7,119.3,82.5,126.0,1061.0
6/23/2026 12:16,Rice,Spoiled,30.8,88.5,2522.3,76.7,674.7,120.9,83.3,127.0,1070.0
6/23/2026 12:21,Rice,Spoiled,30.8,88.3,2522.7,76.6,658.2,121.2,83.5,127.6,1066.0
6/23/2026 12:26,Rice,Spoiled,30.9,88.6,2523.8,77.3,659.3,119.9,83.2,126.6,1064.0
6/23/2026 12:31,Rice,Spoiled,30.9,87.6,2526.0,74.2,638.8,118.5,82.3,125.0,1042.0
6/23/2026 12:36,Rice,Spoiled,31.0,88.0,2530.4,76.7,643.2,118.8,83.2,126.2,1091.0
6/23/2026 12:41,Rice,Spoiled,31.0,87.8,2521.2,78.7,648.7,120.2,83.3,126.4,1107.0
6/23/2026 12:46,Rice,Spoiled,31.0,88.0,2523.1,77.1,633.0,119.9,83.2,125.8,1074.0
6/23/2026 12:51,Rice,Spoiled,31.1,87.8,2537.4,80.2,659.3,122.2,84.2,128.2,1102.0
6/23/2026 12:56,Rice,Spoiled,31.1,87.6,2556.0,79.3,650.5,120.4,84.4,128.8,1096.0
6/23/2026 13:01,Rice,Spoiled,31.2,87.3,2539.6,79.0,645.1,118.8,83.8,126.4,1084.0
6/23/2026 13:06,Rice,Spoiled,31.2,87.6,2525.3,76.8,643.2,118.4,83.0,125.2,1047.0
6/23/2026 13:11,Rice,Spoiled,31.3,87.7,2566.3,80.1,654.9,121.2,84.6,128.0,1100.0
6/23/2026 13:16,Rice,Spoiled,31.3,87.5,1466.3,79.9,646.9,120.0,84.4,128.2,1058.0
6/23/2026 13:21,Rice,Spoiled,31.4,87.7,2561.2,81.6,657.9,120.4,84.4,126.7,1064.0
6/23/2026 13:26,Rice,Spoiled,31.5,87.5,2567.8,82.3,653.1,120.7,84.7,127.3,1087.0
6/23/2026 13:31,Rice,Spoiled,31.6,87.7,2577.7,83.6,657.9,120.9,85.7,128.8,1113.0
6/23/2026 13:36,Rice,Spoiled,31.6,87.1,2596.3,86.0,666.7,122.6,87.2,131.5,1131.0
6/23/2026 13:41,Rice,Spoiled,31.7,87.0,1431.1,85.6,672.5,122.3,86.9,131.5,1141.0
6/23/2026 13:46,Rice,Spoiled,31.7,86.2,1431.1,86.9,689.4,123.0,87.5,131.9,1128.0
6/23/2026 13:51,Rice,Spoiled,31.7,85.5,1449.8,87.2,684.6,122.4,87.5,131.8,1151.0
6/23/2026 13:56,Rice,Spoiled,31.7,86.0,1443.6,86.4,676.2,120.3,86.8,129.4,1091.0
6/23/2026 14:01,Rice,Spoiled,31.8,86.1,1450.5,87.9,704.4,124.4,87.8,133.4,1099.0
6/23/2026 14:06,Rice,Spoiled,31.7,85.0,1439.9,90.4,715.0,124.3,88.2,133.8,1110.0
6/23/2026 14:11,Rice,Spoiled,31.8,85.3,1451.6,89.9,709.2,123.3,88.1,133.5,1106.0
6/23/2026 14:16,Rice,Spoiled,31.8,85.2,1460.4,91.0,719.0,124.8,88.8,135.2,1118.0
6/23/2026 14:21,Rice,Spoiled,31.7,85.0,1459.7,91.5,740.7,123.8,88.7,133.9,1131.0
6/23/2026 14:26,Rice,Spoiled,31.7,85.4,1456.8,88.9,727.5,123.5,88.0,133.2,1106.0
6/23/2026 14:31,Rice,Spoiled,31.7,84.9,1450.9,91.1,739.9,124.5,89.1,135.0,1114.0
6/23/2026 14:36,Rice,Spoiled,31.6,84.8,1465.2,91.3,724.2,122.2,89.1,134.7,1113.0
6/23/2026 14:41,Rice,Spoiled,31.6,85.2,1459.7,91.7,740.3,123.2,89.2,133.8,1124.0
6/23/2026 14:46,Rice,Spoiled,31.6,85.6,1449.1,88.6,728.9,121.6,87.6,129.6,1088.0
6/23/2026 14:51,Rice,Spoiled,31.5,86.3,1464.5,92.9,733.3,123.7,89.4,132.8,1124.0
6/23/2026 14:56,Rice,Spoiled,31.5,86.5,1465.2,94.1,731.9,123.2,89.9,133.7,1135.0
6/23/2026 15:01,Rice,Spoiled,31.5,86.1,1475.1,97.0,752.7,124.7,91.0,135.7,1153.0
6/23/2026 15:06,Rice,Spoiled,31.4,86.4,1467.0,97.7,767.8,126.6,90.7,135.9,1156.0
6/23/2026 15:11,Rice,Spoiled,31.4,86.0,1468.5,96.6,763.7,125.2,90.3,135.3,1140.0
6/23/2026 15:16,Rice,Spoiled,31.4,86.0,1453.8,94.0,762.6,124.6,90.3,136.1,1132.0
6/23/2026 15:21,Rice,Spoiled,31.4,85.7,1471.1,92.5,756.0,123.2,89.2,134.9,1085.0
6/23/2026 15:26,Rice,Spoiled,31.3,85.4,1470.0,95.9,771.1,125.2,90.2,135.6,1105.0
6/23/2026 15:31,Rice,Spoiled,31.3,85.4,1461.9,88.1,738.5,118.9,86.5,130.5,1059.0
6/23/2026 15:36,Rice,Spoiled,31.3,86.2,1456.4,90.9,710.6,119.5,86.9,128.3,1026.0
6/23/2026 15:41,Rice,Spoiled,31.3,86.9,1477.7,99.2,751.3,124.9,90.8,135.1,1164.0
6/23/2026 15:46,Rice,Spoiled,31.3,86.9,1470.3,98.8,764.1,126.4,91.2,135.8,1150.0
6/23/2026 15:51,Rice,Spoiled,31.3,86.3,1479.1,98.4,765.2,124.0,91.0,135.4,1144.0
6/23/2026 15:56,Rice,Spoiled,31.2,86.0,1474.7,97.1,753.5,123.6,90.6,134.8,1120.0
6/23/2026 16:01,Rice,Spoiled,31.2,86.2,1482.8,99.8,763.7,124.9,91.8,136.2,1139.0
6/23/2026 16:06,Rice,Spoiled,31.2,85.9,1487.9,100.3,765.6,124.3,91.6,136.1,1141.0
6/23/2026 16:11,Rice,Spoiled,31.1,86.5,1467.4,101.1,781.3,124.6,91.7,135.4,1134.0
6/23/2026 16:16,Rice,Spoiled,31.1,87.0,1472.5,99.5,767.4,122.8,90.0,132.8,1108.0
6/23/2026 16:21,Rice,Spoiled,31.0,87.4,1490.1,103.0,767.4,124.0,92.3,135.6,1169.0
6/23/2026 16:26,Rice,Spoiled,31.0,87.7,1499.6,105.3,777.7,125.3,92.5,135.9,1187.0
6/23/2026 16:31,Rice,Spoiled,31.0,87.7,1507.0,106.3,810.6,128.7,94.3,140.3,1196.0
6/23/2026 16:36,Rice,Spoiled,30.9,87.2,1498.5,103.6,794.9,125.9,93.5,138.7,1161.0
6/23/2026 16:41,Rice,Spoiled,30.9,87.8,1517.6,108.1,811.0,127.7,94.4,139.8,1198.0
6/23/2026 16:46,Rice,Spoiled,30.8,87.7,1499.3,105.5,802.9,124.7,93.0,136.3,1140.0
6/23/2026 16:51,Rice,Spoiled,30.8,87.9,1518.3,110.0,823.8,129.8,94.9,140.5,1186.0
6/23/2026 16:56,Rice,Spoiled,30.7,87.7,1511.4,111.2,819.4,127.9,95.2,140.5,1226.0
6/23/2026 17:01,Rice,Spoiled,30.7,88.3,1521.2,109.1,824.2,127.8,95.4,141.3,1222.0
6/23/2026 17:06,Rice,Spoiled,30.7,88.3,1512.8,101.0,804.4,125.7,92.6,137.5,1168.0
6/23/2026 17:11,Rice,Spoiled,30.6,88.0,1501.1,107.5,832.2,127.7,94.6,139.3,1194.0
6/23/2026 17:16,Rice,Spoiled,30.6,88.1,1471.1,87.6,766.7,119.2,87.1,129.2,1000.0
6/23/2026 17:21,Rice,Spoiled,30.5,88.5,1463.4,86.6,724.9,116.8,85.0,124.7,1009.0
6/23/2026 17:26,Rice,Spoiled,30.5,89.3,1441.0,79.2,707.7,116.4,82.2,122.4,982.0
6/23/2026 17:31,Rice,Spoiled,30.6,89.6,1437.4,82.2,693.0,116.8,83.1,122.2,1015.0
6/23/2026 17:36,Rice,Spoiled,30.6,90.0,1454.6,81.2,674.4,115.6,83.1,122.1,1015.0
6/23/2026 17:41,Rice,Spoiled,30.6,90.2,1451.3,79.7,661.5,116.6,83.2,123.2,1022.0
