timestamp_local,food_name,label,temperature,humidity,mq2_ppm,mq3_ppm,mq4_ppm,mq135_ppm,mq136_ppm,mq137_ppm,co2
2026-06-28 23:08:33,Rice,Fresh,29.4,93.4,1672.5,69.1,267.4,176.1,68.0,121.9,789.0
2026-06-28 23:13:34,Rice,Fresh,29.4,93.7,1664.5,68.6,271.1,176.7,67.5,123.2,782.0
2026-06-28 23:18:34,Rice,Fresh,29.4,94.0,1532.6,62.4,271.8,177.0,67.1,120.7,785.0
2026-06-28 23:23:34,Rice,Fresh,29.4,94.0,1647.3,68.6,284.6,176.0,67.0,120.4,785.0
2026-06-28 23:28:34,Rice,Fresh,29.4,94.1,1652.4,68.3,263.7,175.7,66.8,120.4,782.0
2026-06-28 23:33:34,Rice,Fresh,29.4,94.2,1647.6,67.6,270.0,175.0,63.8,116.1,779.0
2026-06-28 23:38:34,Rice,Fresh,29.3,94.3,1657.1,68.2,267.4,176.5,66.8,120.9,778.0
2026-06-28 23:43:33,Rice,Fresh,29.3,94.5,1649.5,67.9,254.9,178.2,66.8,120.8,778.0
2026-06-28 23:48:34,Rice,Fresh,29.3,94.6,1647.6,68.2,244.7,178.9,66.8,120.4,778.0
2026-06-28 23:53:33,Rice,Fresh,29.3,94.6,1657.1,67.6,227.5,181.2,67.0,122.1,777.0
2026-06-28 23:58:34,Rice,Fresh,29.3,94.6,1660.1,67.8,236.3,180.9,67.1,121.4,779.0
2026-06-29 0:03:34,Rice,Fresh,29.3,94.7,1656.0,68.1,237.0,182.0,66.8,121.5,775.0
2026-06-29 0:08:34,Rice,Fresh,29.3,94.8,1648.0,68.4,239.2,182.4,66.6,120.9,777.0
2026-06-29 0:13:34,Rice,Fresh,29.3,94.8,1649.5,62.6,131.5,177.1,66.5,122.7,779.0
2026-06-29 0:18:33,Rice,Fresh,29.3,94.9,1656.0,67.5,245.8,183.0,66.7,121.0,779.0
2026-06-29 0:23:34,Rice,Fresh,29.2,95.0,1535.2,61.4,154.2,169.9,63.8,116.7,778.0
2026-06-29 0:28:34,Rice,Fresh,29.2,95.1,1644.0,68.5,233.3,184.7,66.6,118.5,782.0
2026-06-29 0:33:34,Rice,Fresh,29.2,95.1,1647.3,67.6,241.4,184.9,66.4,120.2,781.0
2026-06-29 0:38:34,Rice,Fresh,29.2,95.3,1653.5,67.9,216.8,184.0,66.6,120.7,781.0
2026-06-29 0:43:34,Rice,Fresh,29.2,95.2,1663.0,68.4,246.9,183.3,66.8,121.0,783.0
2026-06-29 0:48:34,Rice,Fresh,29.2,95.2,1652.7,69.1,236.3,186.7,66.5,120.6,782.0
2026-06-29 0:53:34,Rice,Fresh,29.2,95.2,1544.7,69.0,256.8,186.6,66.6,120.9,785.0
2026-06-29 0:58:33,Rice,Fresh,29.1,95.4,1657.1,69.0,245.1,186.3,66.4,121.0,787.0
2026-06-29 1:03:34,Rice,Fresh,29.1,95.3,2929.7,68.8,262.6,185.8,66.5,120.0,779.0
2026-06-29 1:08:35,Rice,Fresh,29.1,95.5,2922.7,68.1,197.8,172.6,63.9,120.7,785.0
2026-06-29 1:13:35,Rice,Fresh,29.1,95.5,2913.2,66.8,271.4,186.9,66.0,120.1,782.0
2026-06-29 1:18:35,Rice,Fresh,29.1,95.5,2915.4,67.4,229.3,186.2,66.4,119.6,785.0
2026-06-29 1:23:35,Rice,Fresh,29.1,95.5,2925.3,67.5,244.0,186.3,66.7,120.5,787.0
2026-06-29 1:28:35,Rice,Fresh,29.0,95.5,2931.1,67.7,232.2,190.0,66.8,120.5,786.0
2026-06-29 1:33:35,Rice,Fresh,29.0,95.6,2919.4,67.7,256.4,184.9,66.6,121.4,791.0
2026-06-29 1:38:34,Rice,Fresh,29.0,95.6,2917.9,67.2,252.7,187.4,66.3,119.3,788.0
2026-06-29 1:43:34,Rice,Fresh,29.0,95.7,2915.0,67.5,249.1,182.4,66.6,117.8,782.0
2026-06-29 1:48:34,Rice,Fresh,29.0,95.8,2810.3,60.8,176.6,180.7,65.9,117.1,782.0
2026-06-29 1:53:35,Rice,Fresh,29.0,95.8,2928.2,67.6,239.2,174.6,66.5,117.1,785.0
2026-06-29 1:58:34,Rice,Fresh,28.9,95.7,2912.8,67.3,251.6,174.4,66.0,116.6,782.0
2026-06-29 2:03:34,Rice,Fresh,29.0,95.8,2922.3,67.7,261.2,177.7,64.8,111.9,788.0
2026-06-29 2:08:34,Rice,Fresh,28.9,95.8,2933.3,67.4,238.5,177.2,66.6,116.6,786.0
2026-06-29 2:13:35,Rice,Fresh,28.9,95.8,2924.2,67.3,236.3,177.2,66.4,116.7,779.0
2026-06-29 2:18:35,Rice,Fresh,28.9,95.7,2919.0,67.5,257.5,173.0,66.2,116.7,784.0
2026-06-29 2:23:35,Rice,Fresh,28.9,95.8,2914.3,67.2,252.0,164.8,66.2,116.4,781.0
2026-06-29 2:28:34,Rice,Fresh,28.9,95.8,2908.8,66.2,263.7,172.6,65.8,116.3,778.0
2026-06-29 2:33:34,Rice,Fresh,28.9,95.7,2921.6,67.2,250.2,173.2,66.1,116.3,784.0
2026-06-29 2:38:35,Rice,Fresh,28.9,95.8,2931.1,66.9,256.8,165.3,66.0,116.9,785.0
2026-06-29 2:43:35,Rice,Fresh,28.9,95.9,2910.6,64.6,129.3,156.1,65.6,116.0,783.0
2026-06-29 2:48:35,Rice,Fresh,28.8,95.7,2779.1,67.1,261.5,168.0,65.9,115.9,783.0
2026-06-29 2:53:35,Rice,Fresh,28.8,95.9,2927.5,67.5,246.9,161.8,65.8,115.7,781.0
2026-06-29 2:58:35,Rice,Fresh,28.8,95.8,2922.0,67.1,233.3,165.4,65.8,116.1,783.0
2026-06-29 3:03:34,Rice,Fresh,28.7,96.0,2912.5,66.5,252.4,166.5,65.6,115.8,784.0
2026-06-29 3:08:34,Rice,Fresh,28.7,96.0,2915.8,67.2,252.0,165.1,65.7,116.0,786.0
2026-06-29 3:13:34,Rice,Fresh,28.7,96.0,2918.3,67.1,257.9,169.6,65.7,116.0,783.0
2026-06-29 3:18:34,Rice,Fresh,28.7,96.0,2928.6,67.5,236.3,165.2,66.4,116.5,785.0
2026-06-29 3:23:35,Rice,Fresh,28.7,96.0,2805.5,64.9,240.7,168.1,65.8,116.0,777.0
2026-06-29 3:28:35,Rice,Fresh,28.7,96.0,2922.7,66.8,256.8,169.2,65.8,115.6,785.0
2026-06-29 3:33:35,Rice,Fresh,28.7,96.0,2795.6,61.0,147.6,155.4,63.6,111.2,786.0
2026-06-29 3:38:35,Rice,Fresh,28.7,96.2,2936.3,68.2,262.6,156.7,63.7,113.3,784.0
2026-06-29 3:43:35,Rice,Fresh,28.6,95.9,2935.5,69.8,263.4,167.9,66.2,115.9,788.0
2026-06-29 3:48:33,Rice,Fresh,28.6,96.0,2917.6,67.7,285.0,171.4,66.3,115.3,786.0
2026-06-29 3:53:35,Rice,Fresh,28.6,96.0,2916.5,66.4,293.4,169.6,65.7,115.1,780.0
2026-06-29 3:58:35,Rice,Fresh,28.6,96.1,2925.3,67.7,271.4,163.2,66.2,114.5,787.0
2026-06-29 4:03:38,Rice,Fresh,28.6,96.1,2931.1,67.1,257.9,163.5,66.0,114.5,779.0
2026-06-29 4:08:35,Rice,Fresh,28.6,96.0,2935.2,67.5,268.5,164.0,66.2,114.2,784.0
2026-06-29 4:13:34,Rice,Fresh,28.6,96.1,2919.8,67.5,254.6,168.8,65.9,114.3,788.0
2026-06-29 4:18:35,Rice,Fresh,28.6,96.0,2867.0,61.6,164.1,173.6,65.5,114.0,781.0
2026-06-29 4:23:35,Rice,Fresh,28.6,96.1,2940.7,67.3,265.6,163.4,65.5,113.7,780.0
2026-06-29 4:28:33,Rice,Fresh,28.6,96.0,2925.3,67.6,248.7,164.0,65.3,112.8,779.0
2026-06-29 4:33:35,Rice,Fresh,28.6,96.0,2915.0,67.5,253.8,163.7,64.8,108.6,792.0
2026-06-29 4:38:34,Rice,Fresh,28.6,96.0,2926.0,67.7,235.5,172.3,65.7,113.3,789.0
2026-06-29 4:43:35,Rice,Fresh,28.6,96.0,2932.6,67.7,226.7,164.6,65.3,112.6,783.0
2026-06-29 4:48:35,Rice,Fresh,28.6,95.9,2941.0,67.3,236.6,166.3,65.8,112.6,788.0
2026-06-29 4:53:35,Rice,Fresh,28.6,96.1,2946.5,68.6,237.0,164.7,66.4,113.9,796.0
2026-06-29 4:58:35,Rice,Fresh,28.6,96.2,2896.3,67.3,235.9,164.3,65.6,113.3,779.0
2026-06-29 5:03:35,Rice,Fresh,28.6,96.0,2933.3,67.1,234.1,163.4,65.8,113.0,788.0
2026-06-29 5:08:34,Rice,Fresh,28.6,96.0,2945.8,67.3,233.0,163.6,66.1,113.4,789.0
2026-06-29 5:13:36,Rice,Fresh,28.6,96.1,2945.8,67.6,123.8,155.3,64.5,113.8,787.0
2026-06-29 5:18:35,Rice,Fresh,28.6,96.0,2934.4,67.5,240.7,162.9,65.7,112.7,788.0
2026-06-29 5:23:35,Rice,Fresh,28.6,96.1,2940.7,68.2,233.7,163.6,66.7,113.6,794.0
2026-06-29 5:28:34,Rice,Fresh,28.5,96.1,2711.0,69.5,228.6,164.5,66.8,114.2,794.0
2026-06-29 5:33:35,Rice,Fresh,28.6,96.1,1684.2,68.6,236.3,165.7,66.7,114.1,798.0
2026-06-29 5:38:35,Rice,Fresh,28.5,96.0,1685.7,67.8,235.2,167.0,66.3,119.0,789.0
2026-06-29 5:43:36,Rice,Fresh,28.5,96.1,1680.2,69.4,235.2,166.1,67.8,119.8,798.0
2026-06-29 5:48:35,Rice,Fresh,28.5,96.1,1687.9,70.2,248.0,165.2,67.6,119.7,792.0
2026-06-29 5:53:34,Rice,Fresh,28.6,95.9,1567.8,62.4,238.1,168.4,67.5,120.9,782.0
2026-06-29 5:58:36,Rice,Fresh,28.5,96.0,2343.2,69.5,235.9,165.1,67.8,121.1,793.0
2026-06-29 6:03:35,Rice,Fresh,28.5,96.0,2502.9,69.2,247.3,165.9,68.0,121.7,794.0
2026-06-29 6:08:34,Rice,Fresh,28.5,96.0,2374.0,71.7,242.1,164.2,68.3,122.5,786.0
2026-06-29 6:13:33,Rice,Fresh,28.5,96.0,2942.5,71.4,228.6,166.6,67.8,113.9,837.0
2026-06-29 6:18:34,Rice,Fresh,28.5,96.1,2954.6,69.2,226.7,165.9,68.6,113.4,835.0
2026-06-29 6:23:34,Rice,Spoiled,28.5,96.1,2954.9,69.0,237.7,165.2,68.2,113.4,842.0
2026-06-29 6:28:34,Rice,Spoiled,28.5,96.1,2934.1,68.0,269.2,163.8,68.3,121.9,808.0
2026-06-29 6:33:34,Rice,Spoiled,28.5,96.2,2959.3,69.3,275.8,168.6,68.9,123.5,846.0
2026-06-29 6:38:33,Rice,Spoiled,28.5,96.2,2957.5,69.8,255.7,168.4,69.3,124.2,802.0
2026-06-29 6:43:33,Rice,Spoiled,28.5,96.2,2974.7,79.6,286.8,167.2,70.5,127.4,835.0
2026-06-29 6:48:35,Rice,Spoiled,28.5,96.3,2992.7,77.7,174.0,162.5,71.6,128.2,815.0
2026-06-29 6:53:33,Rice,Spoiled,28.5,96.2,2998.5,81.7,297.8,171.4,72.2,129.5,823.0
2026-06-29 6:58:34,Rice,Spoiled,28.4,96.2,1722.7,82.6,282.8,170.2,71.1,130.0,811.0
2026-06-29 7:03:33,Rice,Spoiled,28.4,96.1,1742.1,86.2,294.1,172.2,73.0,122.6,826.0
2026-06-29 7:08:34,Rice,Spoiled,28.3,96.1,1723.4,81.2,298.5,170.4,71.2,120.6,829.0
2026-06-29 7:13:33,Rice,Spoiled,28.3,96.2,1748.4,85.0,301.5,170.8,72.7,122.7,826.0
2026-06-29 7:18:34,Rice,Spoiled,28.3,96.0,1753.1,83.9,296.0,172.2,71.5,121.9,810.0
2026-06-29 7:23:33,Rice,Spoiled,28.3,96.0,1638.1,80.5,195.6,161.3,70.3,122.1,808.0
2026-06-29 7:28:34,Rice,Spoiled,28.3,95.9,1640.3,81.7,298.9,171.7,71.6,122.4,820.0
2026-06-29 7:33:34,Rice,Spoiled,28.3,95.9,3033.7,85.4,316.8,173.8,72.8,123.5,808.0
2026-06-29 7:38:33,Rice,Spoiled,28.3,95.8,1795.2,84.7,297.8,174.7,72.6,123.5,796.0
2026-06-29 7:43:34,Rice,Spoiled,28.4,95.7,1821.2,85.4,295.6,169.1,70.6,128.5,798.0
2026-06-29 7:48:34,Rice,Spoiled,28.4,95.5,1835.5,74.3,277.7,175.1,69.7,131.1,846.0
2026-06-29 7:53:35,Rice,Spoiled,28.5,95.6,1828.9,72.7,295.2,170.4,68.5,128.5,865.0
2026-06-29 7:58:34,Rice,Spoiled,28.5,95.5,2988.6,72.1,290.5,171.1,68.4,127.9,899.0
2026-06-29 8:03:33,Rice,Spoiled,28.5,95.6,2996.0,70.3,267.4,170.0,68.1,127.7,921.0
2026-06-29 8:08:33,Rice,Spoiled,28.6,95.5,2997.8,70.3,272.5,171.6,68.2,126.8,867.0
2026-06-29 8:13:33,Rice,Spoiled,28.6,95.6,2981.7,70.5,276.6,171.9,68.1,126.3,952.0
2026-06-29 8:18:34,Rice,Spoiled,28.7,95.6,2289.0,80.0,289.4,183.5,72.5,130.0,926.0
2026-06-29 8:23:34,Rice,Spoiled,28.7,95.4,1770.3,73.9,175.8,174.2,73.5,132.4,974.0
2026-06-29 8:28:33,Rice,Spoiled,28.8,95.2,3052.0,79.6,289.4,171.9,73.6,133.3,915.0
2026-06-29 8:33:33,Rice,Spoiled,28.9,94.2,3052.7,82.0,303.7,169.5,74.2,133.0,891.0
2026-06-29 8:38:34,Rice,Spoiled,28.9,93.9,3041.8,80.3,303.3,166.5,73.5,134.0,885.0
2026-06-29 8:43:34,Rice,Spoiled,28.9,93.7,3046.5,78.1,286.8,168.5,71.6,137.1,890.0
2026-06-29 8:48:33,Rice,Spoiled,29.0,93.7,3021.6,74.7,275.5,167.9,70.3,132.6,897.0
2026-06-29 8:53:33,Rice,Spoiled,29.0,93.9,3001.8,73.0,280.2,172.7,69.5,137.6,884.0
2026-06-29 8:58:34,Rice,Spoiled,29.1,94.1,3008.8,73.2,277.3,177.4,69.9,139.2,870.0
2026-06-29 9:03:33,Rice,Spoiled,29.2,94.1,2976.2,72.7,262.6,182.1,69.1,136.4,821.0
2026-06-29 9:08:33,Rice,Spoiled,29.2,94.1,3004.0,71.4,254.6,180.2,68.8,135.4,835.0
2026-06-29 9:13:33,Rice,Spoiled,29.3,94.0,3001.5,72.8,268.9,179.5,69.1,137.9,845.0
2026-06-29 9:18:33,Rice,Spoiled,29.4,94.1,2997.1,73.5,156.4,167.2,66.8,138.4,903.0
2026-06-29 9:23:34,Rice,Spoiled,29.4,94.1,2993.0,70.1,272.5,179.6,69.2,139.0,947.0
2026-06-29 9:28:33,Rice,Spoiled,29.5,94.0,3003.7,70.4,276.2,180.8,69.2,139.5,984.0
2026-06-29 9:33:33,Rice,Spoiled,29.5,94.1,3003.7,68.0,270.7,173.1,68.4,140.0,986.0
2026-06-29 9:38:33,Rice,Spoiled,29.5,93.1,3001.5,73.6,290.1,175.9,70.7,140.5,993.0
2026-06-29 9:43:33,Rice,Spoiled,29.6,93.4,3013.6,74.9,291.2,183.3,71.2,141.2,1006.0
2026-06-29 9:48:33,Rice,Spoiled,29.7,93.5,2997.1,73.3,275.5,181.0,70.0,141.6,1026.0
2026-06-29 9:53:33,Rice,Spoiled,29.7,93.7,2976.9,71.9,282.1,181.9,71.3,142.1,1004.0
2026-06-29 9:58:33,Rice,Spoiled,29.8,93.5,2707.7,71.9,280.6,177.5,72.6,142.6,1019.0
2026-06-29 10:03:33,Rice,Spoiled,29.9,93.5,1778.4,71.4,290.8,177.7,72.4,143.0,1012.0
2026-06-29 10:08:33,Rice,Spoiled,30.0,93.6,1699.6,72.5,292.7,171.6,73.2,143.7,1027.0
2026-06-29 10:13:33,Rice,Spoiled,30.0,93.4,1703.3,67.2,291.2,163.7,72.4,144.2,1034.0
2026-06-29 10:18:33,Rice,Spoiled,30.0,91.6,1703.7,68.5,295.6,181.1,73.8,142.2,1057.0
2026-06-29 10:23:33,Rice,Spoiled,30.1,92.0,1701.5,68.8,289.7,178.6,74.0,140.7,1081.0
2026-06-29 10:28:33,Rice,Spoiled,30.2,92.3,1698.9,74.5,283.5,173.2,74.2,144.5,1041.0
2026-06-29 10:33:33,Rice,Spoiled,30.3,92.6,1721.2,73.5,287.5,180.3,74.7,148.3,1043.0
2026-06-29 10:38:34,Rice,Spoiled,30.3,92.5,1708.8,71.2,285.0,173.7,75.2,146.5,1028.0
2026-06-29 10:43:33,Rice,Spoiled,30.4,92.7,1698.9,71.4,274.4,177.4,79.0,145.6,1012.0
2026-06-29 10:48:33,Rice,Spoiled,30.5,92.9,1694.5,74.3,274.7,175.1,80.5,146.7,994.0
2026-06-29 10:53:33,Rice,Spoiled,30.5,92.9,1586.4,73.1,283.2,176.6,81.5,147.2,986.0
2026-06-29 10:58:33,Rice,Spoiled,30.6,93.0,1745.1,85.2,293.0,177.0,86.0,147.7,990.0
2026-06-29 11:03:33,Rice,Spoiled,30.7,92.7,1761.5,87.7,315.0,183.6,87.8,148.1,999.0
2026-06-29 11:08:34,Rice,Spoiled,30.8,92.6,1755.3,81.4,314.3,177.5,82.8,148.6,1002.0
2026-06-29 11:13:33,Rice,Spoiled,30.8,86.6,1740.3,82.0,323.1,179.3,84.7,149.1,1034.0
2026-06-29 11:18:33,Rice,Spoiled,30.7,87.8,1758.2,84.9,338.5,186.2,86.3,149.6,1025.0
2026-06-29 11:23:33,Rice,Spoiled,30.8,87.7,1759.3,85.4,322.7,177.9,80.4,150.0,1005.0
2026-06-29 11:28:33,Rice,Spoiled,30.9,88.5,1753.5,86.8,331.5,177.3,87.5,150.5,990.0
2026-06-29 11:33:33,Rice,Spoiled,30.9,88.9,1772.9,86.2,326.0,177.4,89.5,151.0,999.0
2026-06-29 11:38:34,Rice,Spoiled,31.0,89.4,1737.4,75.9,325.3,180.7,91.3,151.5,1002.0
2026-06-29 11:43:34,Rice,Spoiled,31.1,89.7,3014.3,73.8,330.8,171.2,88.8,150.2,1034.0
2026-06-29 11:48:36,Rice,Spoiled,31.1,90.0,2970.0,66.2,187.5,168.9,89.0,148.0,1025.0
2026-06-29 11:53:33,Rice,Spoiled,31.2,90.3,3029.7,74.4,295.2,173.5,90.3,146.7,1035.0
2026-06-29 11:58:33,Rice,Spoiled,31.3,90.5,3034.4,74.9,295.6,171.2,91.0,147.3,1089.0
2026-06-29 12:03:33,Rice,Spoiled,31.4,90.6,3012.1,72.6,301.8,172.4,92.2,151.1,1073.0
2026-06-29 12:08:34,Rice,Spoiled,31.5,90.6,3012.5,73.6,289.4,175.4,90.6,152.1,1052.0
2026-06-29 12:13:33,Rice,Spoiled,31.6,90.6,3026.4,72.7,292.7,171.2,90.7,154.9,1079.0
2026-06-29 12:18:34,Rice,Spoiled,31.6,90.7,3012.8,69.4,284.2,174.6,93.0,152.5,1081.0
2026-06-29 12:23:34,Rice,Spoiled,31.7,90.7,1931.9,74.3,281.0,171.1,95.0,153.0,1091.0
2026-06-29 12:28:33,Rice,Spoiled,31.7,90.8,3007.7,75.4,298.9,169.8,92.3,153.5,1105.0
2026-06-29 12:33:33,Rice,Spoiled,31.8,91.0,1789.4,74.8,301.1,170.3,98.5,154.1,1119.0
2026-06-29 12:38:33,Rice,Spoiled,31.8,90.9,1785.3,76.6,298.2,170.6,99.2,154.6,1112.0
2026-06-29 12:43:33,Rice,Spoiled,31.8,91.0,1748.0,68.3,175.8,166.2,95.3,155.1,1127.0
2026-06-29 12:48:33,Rice,Spoiled,31.8,91.1,1749.5,74.8,277.3,180.1,92.7,155.6,1133.0
2026-06-29 12:53:33,Rice,Spoiled,31.8,91.2,1776.2,73.2,289.0,181.0,96.0,156.1,1131.0
2026-06-29 12:58:33,Rice,Spoiled,31.8,91.3,2001.5,72.1,285.0,181.5,99.5,156.6,1126.0
2026-06-29 13:03:34,Rice,Spoiled,31.8,91.3,1971.4,73.5,287.9,182.3,101.6,157.2,1135.0
2026-06-29 13:08:33,Rice,Spoiled,31.8,91.3,3014.7,71.8,281.7,181.5,101.2,157.7,1141.0
2026-06-29 13:13:33,Rice,Spoiled,31.9,91.5,3028.6,76.7,288.6,181.3,102.8,158.2,1139.0
2026-06-29 13:18:33,Rice,Spoiled,31.9,91.6,1744.0,73.9,293.0,189.9,103.7,158.7,1136.0
2026-06-29 13:23:33,Rice,Spoiled,31.9,91.6,1694.9,73.6,284.6,175.9,104.0,158.0,1131.0
2026-06-29 13:28:33,Rice,Spoiled,31.9,91.5,1743.6,73.2,277.3,168.2,104.6,159.2,1134.0
2026-06-29 13:33:33,Rice,Spoiled,32.0,91.7,1771.4,81.4,294.1,170.1,105.1,156.7,1130.0
2026-06-29 13:38:33,Rice,Spoiled,32.0,91.6,1895.6,73.1,168.9,159.6,105.6,158.6,1128.0
2026-06-29 13:43:33,Rice,Spoiled,32.0,91.4,1707.3,71.8,285.3,180.3,103.4,157.2,1126.0
2026-06-29 13:48:33,Rice,Spoiled,32.0,91.5,1595.2,65.6,164.5,164.2,104.8,154.1,1124.0
