timestamp_local,food_name,label,temperature,humidity,mq2_ppm,mq3_ppm,mq4_ppm,mq135_ppm,mq136_ppm,mq137_ppm,co2
6/22/2026 3:43,Rice,Fresh,28.6,98.5,2215.4,60.9,368.9,149.2,71.6,99.2,1194.0
6/22/2026 3:48,Rice,Fresh,28.6,98.7,2208.8,60.6,372.2,151.6,71.6,99.4,1181.0
6/22/2026 3:53,Rice,Fresh,28.6,98.8,2196.7,59.5,368.9,151.1,70.8,98.6,1155.0
6/22/2026 3:58,Rice,Fresh,28.6,98.9,2206.2,59.0,376.2,154.0,70.3,98.1,1092.0
6/22/2026 4:03,Rice,Fresh,28.6,98.8,2178.4,55.8,301.5,152.6,70.6,98.5,1102.0
6/22/2026 4:08,Rice,Fresh,28.6,99.0,2219.4,59.8,356.8,156.1,70.7,98.5,1130.0
6/22/2026 4:13,Rice,Fresh,28.5,99.0,2231.9,60.1,366.7,153.0,71.3,98.8,1189.0
6/22/2026 4:18,Rice,Fresh,28.5,99.0,2229.3,60.6,368.5,155.8,71.3,96.9,1188.0
6/22/2026 4:23,Rice,Fresh,28.5,99.0,2239.9,62.2,376.9,156.4,73.0,100.0,1268.0
6/22/2026 4:28,Rice,Fresh,28.5,99.0,2250.2,62.7,368.5,156.8,73.6,100.3,1279.0
6/22/2026 4:33,Rice,Fresh,28.5,99.1,2260.8,62.8,372.9,154.5,73.6,100.2,1224.0
6/22/2026 4:38,Rice,Fresh,28.5,99.2,2263.4,61.5,375.1,153.7,73.0,100.3,1238.0
6/22/2026 4:43,Rice,Fresh,28.5,99.3,2257.5,63.6,385.0,152.4,73.9,100.4,1255.0
6/22/2026 4:48,Rice,Fresh,28.5,99.3,2263.7,64.9,393.0,151.9,75.2,101.3,1348.0
6/22/2026 4:53,Rice,Fresh,28.5,99.4,2269.6,65.4,384.6,153.2,76.1,102.3,1345.0
6/22/2026 4:58,Rice,Fresh,28.4,99.4,2281.3,65.3,324.2,115.7,75.3,101.9,1348.0
6/22/2026 5:03,Rice,Fresh,28.4,99.4,2281.7,62.5,370.3,152.1,74.6,101.1,1281.0
6/22/2026 5:08,Rice,Fresh,28.3,99.6,2277.7,61.2,388.3,153.7,73.4,100.6,1243.0
6/22/2026 5:13,Rice,Fresh,28.3,99.4,2279.1,63.3,390.5,155.0,74.3,101.3,1312.0
6/22/2026 5:18,Rice,Fresh,28.3,99.6,2272.2,59.1,385.7,154.9,72.1,100.3,1178.0
6/22/2026 5:23,Rice,Fresh,28.3,99.7,2282.1,59.6,371.4,155.9,72.1,100.2,1183.0
6/22/2026 5:28,Rice,Fresh,28.3,99.6,2285.3,61.0,383.5,158.6,72.8,100.5,1251.0
6/22/2026 5:33,Rice,Fresh,28.3,99.6,2229.7,58.1,316.1,147.8,71.5,99.4,1291.0
6/22/2026 5:38,Rice,Fresh,28.3,99.7,2231.9,62.9,391.6,162.3,74.6,102.4,1301.0
6/22/2026 5:43,Rice,Fresh,28.2,99.6,2316.1,65.3,400.7,156.8,75.6,103.5,1376.0
6/22/2026 5:48,Rice,Fresh,28.1,99.7,2337.0,67.0,402.9,157.0,77.4,104.3,1416.0
6/22/2026 5:53,Rice,Fresh,28.1,99.8,2329.3,63.8,400.4,152.7,73.9,100.9,1355.0
6/22/2026 5:58,Rice,Fresh,28.1,99.8,2329.7,66.8,413.2,158.2,76.5,103.8,1387.0
6/22/2026 6:03,Rice,Fresh,28.1,99.9,2344.7,67.2,427.8,161.7,77.8,105.7,1440.0
6/22/2026 6:08,Rice,Fresh,28.1,99.6,2338.5,67.2,411.0,161.6,76.5,104.5,1343.0
6/22/2026 6:13,Rice,Fresh,28.0,99.8,2344.3,68.8,419.8,162.9,78.0,106.1,1416.0
6/22/2026 6:18,Rice,Fresh,28.0,99.9,2363.7,66.9,419.4,161.5,77.6,105.6,1521.0
6/22/2026 6:23,Rice,Fresh,28.0,99.9,2334.1,68.8,429.3,159.0,77.6,105.9,1365.0
6/22/2026 6:28,Rice,Fresh,28.0,99.9,2354.6,69.7,439.6,160.9,78.3,106.7,1488.0
6/22/2026 6:33,Rice,Fresh,28.0,99.9,2355.3,67.9,393.8,158.9,78.6,107.4,1468.0
6/22/2026 6:38,Rice,Fresh,28.0,99.9,2372.2,70.6,430.0,160.8,78.5,107.4,1415.0
6/22/2026 6:43,Rice,Fresh,28.0,99.9,2372.2,68.6,431.9,162.6,77.6,106.5,1455.0
6/22/2026 6:48,Rice,Fresh,28.0,99.9,2369.2,67.2,412.8,156.9,76.4,104.4,1371.0
6/22/2026 6:53,Rice,Fresh,28.0,99.9,2389.4,67.9,424.2,161.8,76.9,105.6,1390.0
6/22/2026 6:58,Rice,Fresh,28.1,99.9,2379.9,65.3,412.8,159.9,75.9,105.0,1321.0
6/22/2026 7:03,Rice,Fresh,28.1,99.9,2387.9,67.0,411.4,156.5,76.3,105.1,1355.0
6/22/2026 7:08,Rice,Fresh,28.1,99.9,2399.3,66.1,412.8,156.7,76.5,105.9,1348.0
6/22/2026 7:13,Rice,Fresh,28.1,99.9,2344.0,63.4,423.4,158.3,76.7,107.3,1269.0
6/22/2026 7:18,Rice,Fresh,28.1,99.9,2413.9,62.9,436.3,158.1,78.1,109.2,1228.0
6/22/2026 7:23,Rice,Fresh,28.1,99.9,2405.1,60.0,410.6,157.6,75.1,106.0,1215.0
6/22/2026 7:28,Rice,Fresh,28.1,99.9,2404.0,59.8,391.9,148.2,72.8,105.2,1186.0
6/22/2026 7:33,Rice,Fresh,28.1,99.9,2394.9,58.9,415.0,152.5,73.3,104.0,1155.0
6/22/2026 7:38,Rice,Fresh,28.1,99.9,2396.7,60.0,410.3,153.8,73.3,103.8,1183.0
6/22/2026 7:43,Rice,Fresh,28.1,99.9,2404.0,59.6,396.7,153.0,73.0,103.3,1214.0
6/22/2026 7:48,Rice,Fresh,28.2,99.9,2398.2,58.4,394.1,152.3,72.1,102.8,1206.0
6/22/2026 7:53,Rice,Fresh,28.2,99.9,2396.0,59.3,406.2,153.2,72.5,103.1,1135.0
6/22/2026 7:58,Rice,Fresh,28.3,99.9,2445.8,67.3,427.5,157.4,78.1,107.4,1476.0
6/22/2026 8:03,Rice,Fresh,28.3,99.9,2456.8,64.3,420.1,156.4,77.0,106.8,1447.0
6/22/2026 8:08,Rice,Fresh,28.3,99.9,2375.5,58.9,389.7,152.4,74.5,104.4,1197.0
6/22/2026 8:13,Rice,Fresh,28.3,99.9,2434.4,62.6,427.1,154.5,75.0,105.2,1318.0
6/22/2026 8:18,Rice,Fresh,28.3,99.9,2419.8,59.9,416.5,154.8,73.2,103.4,1153.0
6/22/2026 8:23,Rice,Fresh,28.4,99.9,2431.5,61.5,412.8,154.6,73.2,102.5,1195.0
6/22/2026 8:28,Rice,Fresh,28.5,99.9,2464.8,61.4,409.5,155.9,75.0,105.1,1255.0
6/22/2026 8:33,Rice,Spoiled,28.5,99.9,2397.4,59.3,349.1,147.3,73.6,102.8,1203.0
6/22/2026 8:38,Rice,Spoiled,28.5,99.9,2430.8,60.2,413.6,157.0,73.6,103.8,1185.0
6/22/2026 8:43,Rice,Spoiled,28.6,99.9,2439.2,59.8,415.0,157.1,73.8,104.0,1212.0
6/22/2026 8:48,Rice,Spoiled,28.6,99.9,2479.5,63.8,424.5,154.8,76.6,106.1,1318.0
6/22/2026 8:53,Rice,Spoiled,28.7,99.9,2548.4,73.6,475.8,159.3,83.1,113.4,1582.0
6/22/2026 8:58,Rice,Spoiled,28.7,99.9,2561.5,74.3,498.2,164.9,84.0,114.1,1613.0
6/22/2026 9:03,Rice,Spoiled,28.8,99.9,2587.9,75.8,489.7,161.0,86.8,118.1,1627.0
6/22/2026 9:08,Rice,Spoiled,28.9,99.9,2577.7,77.2,531.9,165.6,85.9,115.9,1546.0
6/22/2026 9:13,Rice,Spoiled,28.9,99.9,2591.6,77.5,548.0,164.8,85.9,116.6,1581.0
6/22/2026 9:18,Rice,Spoiled,28.9,99.9,2563.4,72.8,507.7,163.8,83.5,112.5,1455.0
6/22/2026 9:23,Rice,Spoiled,29.0,99.9,2634.1,78.3,552.0,166.2,87.9,119.0,1613.0
6/22/2026 9:28,Rice,Spoiled,29.1,99.9,2624.5,77.1,562.6,164.8,87.0,117.3,1537.0
6/22/2026 9:33,Rice,Spoiled,29.1,99.9,2639.2,80.8,593.8,170.2,89.3,120.3,1609.0
6/22/2026 9:38,Rice,Spoiled,29.2,99.8,2645.8,79.5,593.0,168.0,88.5,119.6,1570.0
6/22/2026 9:43,Rice,Spoiled,29.2,99.6,2609.2,79.5,601.1,167.9,88.6,120.7,1508.0
6/22/2026 9:48,Rice,Spoiled,29.3,99.6,2633.7,74.0,555.7,164.8,85.4,116.7,1432.0
6/22/2026 9:53,Rice,Spoiled,29.3,99.7,2650.2,78.2,590.1,167.1,87.6,119.3,1494.0
6/22/2026 9:58,Rice,Spoiled,29.4,99.5,2663.0,78.8,587.5,162.3,86.1,118.7,1432.0
6/22/2026 10:03,Rice,Spoiled,29.5,99.3,2681.7,79.2,588.3,169.2,88.2,119.6,1479.0
6/22/2026 10:08,Rice,Spoiled,29.5,99.2,2713.9,80.3,620.5,171.8,89.7,122.0,1544.0
6/22/2026 10:13,Rice,Spoiled,29.5,99.2,2705.1,81.7,596.3,171.6,90.1,121.2,1521.0
6/22/2026 10:18,Rice,Spoiled,29.5,98.8,2745.8,81.9,637.7,172.6,91.5,123.4,1638.0
6/22/2026 10:23,Rice,Spoiled,29.5,98.7,2767.8,81.0,650.5,174.2,91.7,124.5,1746.0
6/22/2026 10:28,Rice,Spoiled,29.5,98.4,2800.4,88.4,680.6,173.5,94.8,127.2,1693.0
6/22/2026 10:33,Rice,Spoiled,29.4,98.3,2746.9,78.8,620.5,168.0,89.9,121.4,1559.0
6/22/2026 10:38,Rice,Spoiled,29.4,98.7,2593.8,65.8,505.1,162.8,82.0,113.3,1185.0
6/22/2026 10:43,Rice,Spoiled,29.3,98.8,2659.3,71.0,526.7,162.9,82.9,114.3,1201.0
6/22/2026 10:48,Rice,Spoiled,29.3,98.9,2714.3,70.4,542.5,163.1,84.4,117.1,1301.0
6/22/2026 10:53,Rice,Spoiled,29.3,98.9,2756.8,75.5,563.0,164.5,86.7,117.8,1387.0
6/22/2026 10:58,Rice,Spoiled,29.3,99.3,2760.8,73.5,557.9,163.7,87.4,119.5,1357.0
6/22/2026 11:03,Rice,Spoiled,29.4,99.5,2755.3,75.3,561.9,164.4,87.3,119.1,1292.0
6/22/2026 11:08,Rice,Spoiled,29.5,99.6,2783.9,74.8,578.4,166.8,89.1,121.1,1388.0
6/22/2026 11:13,Rice,Spoiled,29.5,99.6,2800.4,73.4,565.6,165.3,88.5,120.5,1367.0
6/22/2026 11:18,Rice,Spoiled,29.7,99.5,2797.4,74.0,572.5,162.2,89.0,120.1,1306.0
6/22/2026 11:23,Rice,Spoiled,29.7,99.5,2798.5,73.2,583.2,164.8,89.2,120.7,1315.0
6/22/2026 11:28,Rice,Spoiled,29.9,99.5,2850.5,79.1,639.6,169.0,92.7,124.3,1434.0
6/22/2026 11:33,Rice,Spoiled,29.9,99.4,2825.3,70.6,539.2,163.6,90.2,121.7,1323.0
6/22/2026 11:38,Rice,Spoiled,30.0,99.4,2785.0,68.1,566.3,167.3,87.8,119.3,1205.0
6/22/2026 11:43,Rice,Spoiled,30.0,99.3,2826.7,75.7,627.5,168.4,92.1,123.6,1317.0
6/22/2026 11:48,Rice,Spoiled,30.1,99.2,2868.5,74.5,631.1,169.9,92.6,122.1,1299.0
6/22/2026 11:53,Rice,Spoiled,30.3,99.2,2989.4,86.9,705.5,171.1,101.0,132.1,1358.0
6/22/2026 11:58,Rice,Spoiled,30.3,99.3,2860.1,73.4,633.7,170.1,92.3,122.7,1240.0
6/22/2026 12:03,Rice,Spoiled,30.5,99.0,2803.7,71.4,618.3,167.1,89.3,120.1,1184.0
6/22/2026 12:08,Rice,Spoiled,30.5,98.8,2824.5,71.1,617.9,168.1,90.0,121.0,1207.0
6/22/2026 12:13,Rice,Spoiled,30.6,98.9,2894.5,77.6,649.8,167.6,94.0,125.0,1258.0
6/22/2026 12:18,Rice,Spoiled,30.6,98.6,2894.9,73.5,641.8,164.6,93.1,123.7,1220.0
6/22/2026 12:23,Rice,Spoiled,30.7,98.5,2887.2,74.9,625.3,167.7,92.8,123.3,1216.0
6/22/2026 12:28,Rice,Spoiled,30.8,98.4,2899.3,71.7,585.0,162.2,92.8,124.7,1218.0
6/22/2026 12:33,Rice,Spoiled,30.9,98.4,2912.1,73.7,656.8,166.2,94.1,124.9,1270.0
6/22/2026 12:38,Rice,Spoiled,30.9,98.0,2973.3,78.4,690.8,168.5,97.1,128.0,1269.0
6/22/2026 12:43,Rice,Spoiled,31.0,97.9,3007.7,77.5,704.4,168.9,98.5,129.5,1330.0
6/22/2026 12:48,Rice,Spoiled,31.0,97.7,3006.2,79.3,713.6,166.4,99.1,130.1,1272.0
6/22/2026 12:53,Rice,Spoiled,31.0,97.9,3014.7,79.4,698.9,168.1,98.6,129.1,1268.0
6/22/2026 12:58,Rice,Spoiled,31.1,97.7,2953.5,73.6,700.4,167.7,95.9,126.7,1248.0
6/22/2026 13:03,Rice,Spoiled,31.1,97.6,2987.2,75.9,705.9,168.2,97.6,128.8,1215.0
6/22/2026 13:08,Rice,Spoiled,31.1,97.3,2891.2,73.3,669.2,167.8,95.0,126.3,1222.0
6/22/2026 13:13,Rice,Spoiled,31.1,97.1,2984.6,73.3,691.6,167.5,97.0,128.2,1188.0
6/22/2026 13:18,Rice,Spoiled,31.2,97.2,3186.1,85.2,824.9,171.3,106.7,138.8,1437.0
6/22/2026 13:23,Rice,Spoiled,31.2,97.1,3129.3,80.8,784.2,165.8,102.2,135.6,1358.0
6/22/2026 13:28,Rice,Spoiled,31.2,97.1,3098.2,78.7,788.3,170.5,102.1,133.6,1370.0
6/22/2026 13:33,Rice,Spoiled,31.2,96.9,3231.1,88.0,874.0,171.8,109.1,140.8,1452.0
6/22/2026 13:38,Rice,Spoiled,31.3,96.9,3216.8,82.0,853.1,170.9,106.6,138.4,1367.0
6/22/2026 13:43,Rice,Spoiled,31.3,96.9,3250.5,92.1,895.6,174.4,110.3,141.1,1400.0
6/22/2026 13:48,Rice,Spoiled,31.3,96.9,3148.0,80.2,834.1,171.8,103.8,135.2,1303.0
